time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
1371,3,57,#Wednesday,6510,7546,1398,1764,985,1442,1894,0,62
1372,4,57,#Wednesday,6621,7525,1398,1713,1012,1443,1895,0,63
1373,5,57,#Wednesday,6861,7957,1395,2061,939,1406,2092,0,64
1374,6,57,#Wednesday,7402,8128,1396,2202,1228,1265,1974,0,63
1375,7,57,#Wednesday,8076,8550,1396,2177,1618,1276,2017,5,62
1376,8,57,#Wednesday,8605,8938,1395,2175,1501,1319,2381,103,61
1377,9,57,#Wednesday,8691,9430,1371,2410,1338,1600,2381,268,60
1378,10,57,#Wednesday,8570,9295,1387,2513,1459,1469,2005,398,62
1379,11,57,#Wednesday,8481,9303,1385,2488,1501,1477,1957,433,61
1380,12,57,#Wednesday,8443,9302,1346,2272,1520,1512,2135,453,61
1381,13,57,#Wednesday,8433,9302,1361,2322,1404,1609,2155,386,62
1382,14,57,#Wednesday,8260,9110,1375,2297,1391,1467,2140,373,66
1383,15,57,#Wednesday,8170,8935,1377,2227,1370,1460,2133,301,66
1384,16,57,#Wednesday,8134,8802,1388,2193,1412,1467,2063,213,65
1385,17,57,#Wednesday,8193,8689,1387,1941,1630,1486,2098,81,65
1386,18,57,#Wednesday,8627,8638,1386,1837,1625,1521,2201,1,65
1387,19,57,#Wednesday,8885,8681,1385,1754,1875,1535,2066,0,65
1388,20,57,#Wednesday,8683,8471,1384,1592,1840,1536,2055,0,64
1389,21,57,#Wednesday,8176,8215,1383,1375,1770,1535,2087,0,64
1390,22,57,#Wednesday,7627,7891,1395,932,1705,1525,2268,0,65
1391,23,57,#Wednesday,7107,7404,1395,669,1365,1515,2397,0,62
1392,0,58,#Thursday,6818,7328,1395,511,1311,1615,2431,0,63
1393,1,58,#Thursday,6608,7094,1395,400,1334,1714,2188,0,63
1394,2,58,#Thursday,6527,6897,1393,341,1132,1848,2117,0,65
1395,3,58,#Thursday,6521,6712,1398,634,1023,1729,1865,0,64
1396,4,58,#Thursday,6495,6711,1396,711,1112,1504,1927,0,60
1397,5,58,#Thursday,6882,7281,1398,744,1349,1512,2216,0,62
1398,6,58,#Thursday,7352,7759,1394,1105,1336,1505,2357,0,63
1399,7,58,#Thursday,8076,8479,1395,1403,1772,1498,2318,30,60
1400,8,58,#Thursday,8449,8627,1392,1512,1825,1507,2125,204,61
1401,9,58,#Thursday,8431,8831,1357,1703,1704,1473,2066,466,59
1402,10,58,#Thursday,8350,8862,1344,1890,1504,1461,1886,717,60
1403,11,58,#Thursday,8144,8660,1352,1898,1213,1451,1869,815,61
1404,12,58,#Thursday,8019,8746,1357,2153,1066,1441,1867,800,60
1405,13,58,#Thursday,8049,8795,1354,2312,993,1441,1860,775,59
1406,14,58,#Thursday,7884,8733,1343,2445,901,1435,1858,687,62
1407,15,58,#Thursday,7759,8610,1374,2637,681,1439,1869,544,64
1408,16,58,#Thursday,7770,8574,1350,2698,764,1449,1914,336,63
1409,17,58,#Thursday,7897,8528,1367,2691,971,1410,1904,120,64
1410,18,58,#Thursday,8446,9190,1386,2695,1587,1440,2010,3,65
1411,19,58,#Thursday,8788,9562,1389,2606,1736,1453,2313,0,66
1412,20,58,#Thursday,8641,9480,1385,2573,1665,1453,2336,0,66
1413,21,58,#Thursday,8339,9077,1388,2451,1617,1267,2291,0,64
1414,22,58,#Thursday,7566,8423,1396,2088,1527,1213,2133,0,65
1415,23,58,#Thursday,6988,7817,1393,1740,1292,1226,2102,0,64
1416,0,59,#Friday,6684,7791,1395,1754,1265,1221,2097,0,60
1417,1,59,#Friday,6510,7430,1399,1671,1161,1203,1935,0,59
1418,2,59,#Friday,6428,7177,1398,1364,1222,1196,1938,0,58
1419,3,59,#Friday,6433,7187,1402,1254,1179,1346,1948,0,58
1420,4,59,#Friday,6397,7126,1402,1149,1168,1409,1940,0,58
1421,5,59,#Friday,6720,7312,1400,1108,1103,1403,2237,0,59
1422,6,59,#Friday,7107,7214,1401,950,1129,1452,2224,0,59
1423,7,59,#Friday,7750,7997,1397,867,1789,1459,2404,16,63
1424,8,59,#Friday,8233,8043,1397,609,1863,1525,2408,176,63
1425,9,59,#Friday,8211,8094,1358,550,1681,1764,2311,366,63
1426,10,59,#Friday,8216,8161,1363,410,1723,1763,2319,519,63
1427,11,59,#Friday,7998,8150,1374,347,1581,1751,2383,655,58
1428,12,59,#Friday,7811,8118,1365,437,1477,1729,2368,682,59
1429,13,59,#Friday,7862,8091,1364,495,1459,1739,2371,598,62
1430,14,59,#Friday,7691,7880,1365,523,1534,1742,2166,485,62
1431,15,59,#Friday,7711,7880,1373,366,1649,1740,2294,392,67
1432,16,59,#Friday,7764,7950,1388,238,1868,1744,2428,216,66
1433,17,59,#Friday,7874,7724,1394,382,1733,1743,2367,37,65
1434,18,59,#Friday,8258,7585,1385,444,1608,1766,2318,0,64
1435,19,59,#Friday,8535,7891,1383,550,1769,1789,2336,0,63
1436,20,59,#Friday,8374,7946,1388,527,1774,1825,2366,0,66
1437,21,59,#Friday,8009,7818,1380,411,1735,1829,2399,0,63
1438,22,59,#Friday,7403,7416,1384,288,1668,1821,2191,0,64
1439,23,59,#Friday,6923,7247,1387,101,1446,1822,2427,0,63
