time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
54017,10,2263,#Thursday,6696,7744,1321,2547,1032,1314,837,627,62
54018,11,2263,#Thursday,6264,7841,1339,2600,905,1264,823,843,61
54019,12,2263,#Thursday,5813,7876,1328,2528,834,1258,826,1037,61
54020,13,2263,#Thursday,5771,7700,1349,2513,716,1278,852,919,61
54021,14,2263,#Thursday,5909,7764,1329,2587,875,1286,843,774,63
54022,15,2263,#Thursday,6099,7651,1343,2475,963,1308,853,631,63
54023,16,2263,#Thursday,6423,7598,1302,2347,1366,1298,901,313,59
54024,17,2263,#Thursday,6829,7443,1329,2231,1455,1318,940,103,61
54025,18,2263,#Thursday,7263,7489,1353,2182,1590,1343,932,5,62
54026,19,2263,#Thursday,7619,7465,1356,2168,1642,1330,882,0,62
54027,20,2263,#Thursday,7306,7155,1359,1430,1943,1401,945,0,61
54028,21,2263,#Thursday,7125,6902,1365,784,2216,1467,991,0,61
54029,22,2263,#Thursday,6545,6816,1365,1195,1865,1362,967,0,61
54030,23,2263,#Thursday,5977,6479,1373,1530,1302,1289,912,0,61
54031,0,2264,#Friday,5667,6522,1371,1629,1188,1331,937,0,61
54032,1,2264,#Friday,5535,6573,1376,1867,1115,1368,785,0,59
54033,2,2264,#Friday,5404,6503,1376,1967,1057,1312,728,0,62
54034,5,2264,#Friday,5661,6021,1375,965,1252,1484,881,0,61
54035,6,2264,#Friday,6097,6065,1376,1277,1160,1380,803,5,61
54036,10,2264,#Friday,6143,6046,1362,292,1302,1401,783,834,58
54037,11,2264,#Friday,5850,5945,1326,388,1126,1387,740,916,58
54038,12,2264,#Friday,5651,5751,1332,314,948,1376,761,961,54
54039,13,2264,#Friday,5852,5855,1349,282,1036,1395,819,916,54
54040,14,2264,#Friday,6071,5962,1349,346,1199,1426,817,758,53
54041,15,2264,#Friday,6108,5794,1359,394,1270,1386,796,517,53
54042,16,2264,#Friday,6341,5985,1370,457,1501,1429,870,298,54
54043,17,2264,#Friday,6669,6124,1374,721,1534,1437,872,128,54
54044,18,2264,#Friday,7095,6486,1375,1085,1655,1431,851,2,59
54045,19,2264,#Friday,7531,6772,1375,1410,1675,1400,822,0,60
54046,20,2264,#Friday,7378,6853,1377,1498,1632,1431,840,0,60
54047,21,2264,#Friday,6958,6874,1373,1574,1596,1432,832,0,62
54048,22,2264,#Friday,6346,6810,1376,1540,1554,1408,870,0,60
54049,23,2264,#Friday,5878,6481,1375,1507,1272,1438,828,0,60
54050,0,2265,#Saturday,5608,6311,1373,1364,1217,1428,870,0,58
54051,1,2265,#Saturday,5387,5876,1374,1082,1214,1282,859,0,57
54052,2,2265,#Saturday,5270,5751,1373,1103,1242,1150,821,0,57
54053,3,2265,#Saturday,5235,5517,1374,1036,1130,1119,802,0,56
54054,4,2265,#Saturday,5316,5553,1373,1051,1120,1116,835,0,56
54055,5,2265,#Saturday,5361,5509,1374,988,1136,1116,837,0,57
54056,6,2265,#Saturday,5407,5504,1370,971,1160,1112,832,0,56
54057,7,2265,#Saturday,5605,5720,1375,1100,1175,1082,821,89,57
54058,8,2265,#Saturday,5673,6093,1373,1197,1162,1099,825,353,57
54059,9,2265,#Saturday,5747,6047,1371,1065,1156,1089,838,458,53
54060,10,2265,#Saturday,5715,6122,1373,1055,1171,1086,867,499,53
54061,11,2265,#Saturday,5742,6251,1372,1022,1378,1037,865,513,54
54062,12,2265,#Saturday,5662,6272,1372,1098,1449,1033,775,477,54
54063,13,2265,#Saturday,5684,6309,1371,1124,1573,1010,706,466,55
54064,14,2265,#Saturday,5635,6084,1370,1131,1445,969,701,411,54
54065,15,2265,#Saturday,5661,5442,1375,730,1151,1052,736,318,54
54066,16,2265,#Saturday,5914,5374,1370,693,1370,986,728,167,55
54067,17,2265,#Saturday,6232,5427,1371,1034,1217,974,710,60,55
54068,18,2265,#Saturday,6633,5927,1373,1477,1358,967,670,2,54
54069,19,2265,#Saturday,7004,6270,1375,1601,1481,1009,739,0,54
54070,20,2265,#Saturday,6678,6310,1374,1649,1441,1034,754,0,52
54071,21,2265,#Saturday,6541,6386,1375,1727,1411,1066,757,0,50
54072,22,2265,#Saturday,5956,6154,1375,1502,1349,1090,782,0,53
54073,23,2265,#Saturday,5534,5849,1375,1268,1249,1102,792,0,54
54074,0,2266,#Sunday,5231,5828,1376,1343,1195,1065,792,0,54
54075,1,2266,#Sunday,5049,5550,1375,1080,1152,1088,797,0,56
54076,2,2266,#Sunday,4928,5237,1374,842,1081,1100,785,0,56
54077,3,2266,#Sunday,4867,5179,1373,744,1090,1089,827,0,57
54078,4,2266,#Sunday,4891,5124,1374,719,1088,1068,818,0,57
54079,5,2266,#Sunday,4903,5091,1375,590,1120,1099,849,0,57
54080,6,2266,#Sunday,4990,5125,1373,608,1137,1092,854,1,56
54081,7,2266,#Sunday,5088,5195,1374,660,1146,1069,821,60,54
54082,8,2266,#Sunday,5249,5159,1376,630,1107,1000,820,161,55
54083,9,2266,#Sunday,5162,5156,1374,538,1095,966,796,321,54
54084,10,2266,#Sunday,5221,5181,1375,488,1094,968,778,415,53
54085,11,2266,#Sunday,5070,5050,1374,471,911,964,768,505,52
54086,12,2266,#Sunday,5009,5015,1375,443,864,962,751,563,52
54087,13,2266,#Sunday,4884,5052,1374,344,898,961,772,645,53
54088,14,2266,#Sunday,4880,4863,1372,245,860,970,769,588,52
54089,15,2266,#Sunday,5004,4664,1371,215,868,979,760,413,52
54090,16,2266,#Sunday,5407,4606,1372,202,940,996,806,227,53
54091,17,2266,#Sunday,5772,4982,1372,143,1304,1124,892,84,53
54092,18,2266,#Sunday,6156,5255,1375,215,1499,1238,852,7,54
54093,19,2266,#Sunday,6654,5635,1375,315,1582,1416,877,0,53
54094,20,2266,#Sunday,6525,5668,1374,515,1492,1388,821,0,58
54095,21,2266,#Sunday,6156,5499,1375,406,1435,1376,827,0,58
54096,22,2266,#Sunday,5772,5450,1372,287,1412,1435,878,0,58
54097,23,2266,#Sunday,5445,5254,1372,203,1317,1412,886,0,58
54098,0,2267,#Monday,5154,5081,1371,140,1254,1395,866,0,55
54099,1,2267,#Monday,5005,4625,1369,133,1111,1186,769,0,58
54100,2,2267,#Monday,4913,4677,1372,111,1128,1235,772,0,56
54101,3,2267,#Monday,4948,4696,1371,72,1141,1239,811,0,58
54102,4,2267,#Monday,5069,4655,1373,75,1135,1238,777,0,58
54103,5,2267,#Monday,5331,4671,1371,73,1162,1239,768,0,58
54104,6,2267,#Monday,5977,4672,1373,59,1218,1205,754,1,59
54105,7,2267,#Monday,6562,4987,1374,36,1503,1234,753,25,59
54106,8,2267,#Monday,6871,5140,1365,56,1493,1208,768,177,58
54107,9,2267,#Monday,7216,5326,1364,73,1488,1223,821,276,57
54108,10,2267,#Monday,7148,5349,1349,100,1432,1232,769,400,60
54109,11,2267,#Monday,7058,5496,1367,133,1420,1219,802,486,63
54110,12,2267,#Monday,7058,5594,1369,145,1450,1217,811,528,64
54111,13,2267,#Monday,7099,5751,1373,209,1582,1218,828,468,64
54112,14,2267,#Monday,7081,5844,1364,280,1653,1216,842,417,67
54113,15,2267,#Monday,7091,5844,1359,367,1617,1218,869,328,70
54114,16,2267,#Monday,7295,6080,1364,512,1884,1209,822,219,64
54115,17,2267,#Monday,7496,6406,1365,874,1918,1217,852,113,60
54116,18,2267,#Monday,7663,6678,1365,1026,1998,1233,907,65,65
54117,19,2267,#Monday,8014,7115,1371,1521,1864,1257,960,44,66
54118,20,2267,#Monday,7888,7380,1367,1783,1870,1262,955,44,65
54119,21,2267,#Monday,7458,7331,1370,1962,1713,1263,921,32,66
54120,22,2267,#Monday,6723,7208,1373,1968,1651,1245,905,0,66
54121,23,2267,#Monday,6357,7281,1371,2335,1371,1243,896,0,65
54122,0,2268,#Tuesday,6069,7406,1373,2665,1192,1240,871,0,64
54123,1,2268,#Tuesday,5884,7341,1370,2733,1125,1148,896,0,68
54124,2,2268,#Tuesday,5781,7460,1374,2743,1163,1144,948,0,69
54125,3,2268,#Tuesday,5776,7417,1374,2734,1169,1149,920,0,67
54126,4,2268,#Tuesday,5871,7340,1370,2696,1154,1148,905,0,67
54127,5,2268,#Tuesday,6037,7318,1375,2684,1141,1148,902,0,67
54128,6,2268,#Tuesday,6502,7371,1372,2673,1183,1150,919,0,67
54129,7,2268,#Tuesday,7167,7674,1372,2667,1338,1079,914,208,69
54130,8,2268,#Tuesday,7497,7914,1369,2669,1437,1025,913,396,69
54131,9,2268,#Tuesday,7381,7901,1330,2675,1367,1016,845,588,70
54132,10,2268,#Tuesday,6952,8015,1317,2652,1318,998,883,774,69
54133,11,2268,#Tuesday,6492,7887,1352,2578,1151,1002,857,874,66
54134,12,2268,#Tuesday,6157,7712,1374,2397,1069,1012,812,981,63
54135,13,2268,#Tuesday,6175,7572,1372,2255,1057,988,832,1001,62
54136,14,2268,#Tuesday,6200,7442,1371,2080,1058,1021,843,997,63
54137,15,2268,#Tuesday,6472,7385,1372,1966,1281,1023,858,815,63
54138,16,2268,#Tuesday,6921,7316,1373,2025,1403,1058,902,477,64
54139,17,2268,#Tuesday,7187,7029,1374,1854,1432,1159,912,230,64
54140,18,2268,#Tuesday,7600,6698,1373,1477,1612,1184,953,28,62
54141,19,2268,#Tuesday,8201,6822,1370,1518,1689,1192,965,0,63
54142,20,2268,#Tuesday,8120,6787,1372,1558,1670,1171,947,0,66
54143,21,2268,#Tuesday,7633,6621,1370,1534,1628,1133,884,0,68
54144,22,2268,#Tuesday,7039,6539,1370,1499,1547,1163,890,0,69
54145,23,2268,#Tuesday,6484,6135,1369,1434,1254,1145,852,0,69
54146,0,2269,#Wednesday,6197,5964,1370,1215,1213,1177,907,0,72
54147,1,2269,#Wednesday,6009,5847,1370,995,1353,1168,880,0,71
54148,2,2269,#Wednesday,5944,5711,1374,971,1260,1157,877,0,72
54149,3,2269,#Wednesday,5913,5736,1371,960,1283,1174,878,0,71
54150,4,2269,#Wednesday,6029,5804,1372,1034,1280,1171,876,0,70
54151,5,2269,#Wednesday,6251,5800,1373,1006,1296,1177,877,0,71
54152,6,2269,#Wednesday,6651,5925,1375,1071,1358,1164,874,9,71
54153,7,2269,#Wednesday,6979,6373,1374,842,1573,1180,893,421,70
54154,8,2269,#Wednesday,7044,6723,1375,603,1752,1172,907,812,69
54155,9,2269,#Wednesday,6827,6576,1373,760,1503,1046,848,971,69
54156,10,2269,#Wednesday,6387,6916,1346,956,1473,1017,852,1197,67
54157,11,2269,#Wednesday,5962,7116,1359,1227,1295,984,827,1351,67
54158,12,2269,#Wednesday,5542,7149,1328,1325,1159,994,817,1454,64
54159,13,2269,#Wednesday,5631,7221,1358,1264,1182,994,846,1500,66
54160,14,2269,#Wednesday,5659,7106,1344,1115,1289,1018,867,1401,65
54161,15,2269,#Wednesday,5949,6748,1350,1002,1357,1019,847,1103,65
54162,16,2269,#Wednesday,6372,6564,1370,987,1427,1021,908,782,64
54163,17,2269,#Wednesday,7030,6404,1369,881,1668,1127,943,342,63
54164,18,2269,#Wednesday,7512,6050,1373,694,1819,1129,930,36,65
54165,19,2269,#Wednesday,8027,6177,1367,593,1922,1217,978,0,71
54166,20,2269,#Wednesday,7939,6228,1376,647,1920,1223,965,0,71
54167,21,2269,#Wednesday,7553,6120,1376,671,1881,1171,949,0,69
54168,22,2269,#Wednesday,6921,6000,1376,730,1827,1130,869,0,69
54169,23,2269,#Wednesday,6378,5734,1382,710,1530,1166,874,0,71
